CL,Official,Saln,,Avgp,DK,NO,2019,1,1,27.3.a.20,44F9,NotApplicable,,EU,127023,MAC,HuC,Lan,,,,OTM_SPF_<55_0_0,Unknown,*HS-*HS,40<,,,1662,1662,NoDiff,2385,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,1,1,27.3.a.20,44F9,NotApplicable,,EU,127023,MAC,Ind,Lan,,,,OTM_SPF_<55_0_0,Unknown,*HS-*HS,40<,,,296,296,NoDiff,425,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,1,1,27.4.a,44F6,NotApplicable,,COAST,127023,MAC,HuC,Lan,,,,OTB_SPF_>=55_0_0,Unknown,*HS-*HS,24-<40,,,22,22,NoDiff,32,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,1,1,27.4.a,47F0,NotApplicable,,EU,127023,MAC,HuC,Lan,,,,OTM_SPF_<55_0_0,Unknown,*HS-*HS,40<,,,1794,1794,NoDiff,2575,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,1,1,27.4.a,48F0,NotApplicable,,EU,127023,MAC,HuC,Lan,,,,OTM_SPF_<55_0_0,Unknown,*HS-*HS,40<,,,136,136,NoDiff,195,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,1,2,27.7.k.1,29D4,NotApplicable,,RFMO,126439,WHB,Ind,Lan,,,,OTM_SPF_<55_0_0,Unknown,*HS-*HS,40<,,,1646827,1646827,NoDiff,376152,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,1,2,27.7.k.1,31D3,NotApplicable,,RFMO,126439,WHB,Ind,Lan,,,,OTM_SPF_<55_0_0,Unknown,*HS-*HS,40<,,,1816500,1816500,NoDiff,414907,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,1,3,27.6.a,42D9,NotApplicable,,EU,126439,WHB,Ind,Lan,,,,OTM_SPF_<55_0_0,Unknown,*HS-*HS,40<,,,1946540,1946540,NoDiff,444609,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,1,3,27.6.a,42E0,NotApplicable,,EU,126439,WHB,Ind,Lan,,,,OTM_SPF_<55_0_0,Unknown,*HS-*HS,40<,,,1057620,1057620,NoDiff,241571,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,1,3,27.6.b.2,38D6,NotApplicable,,EU,126439,WHB,Ind,Lan,,,,OTM_SPF_<55_0_0,Unknown,*HS-*HS,40<,,,3101455,3101455,NoDiff,708403,2,,,
CL,Official,Saln,,Avgp,DK,NO,2019,1,3,27.7.c.2,34D5,NotApplicable,,EU,126439,WHB,Ind,Lan,,,,OTM_SPF_<55_0_0,Unknown,*HS-*HS,40<,,,1628722,1628722,NoDiff,372016,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,1,3,27.7.c.2,36D4,NotApplicable,,EU,126439,WHB,Ind,Lan,,,,OTM_SPF_>=55_0_0,Unknown,*HS-*HS,40<,,,1952946,1952946,NoDiff,446072,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,1,3,27.7.c.2,36D5,NotApplicable,,EU,126439,WHB,Ind,Lan,,,,OTM_SPF_<55_0_0,Unknown,*HS-*HS,40<,,,1708205,1708205,NoDiff,390171,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,1,3,27.7.k.1,30D3,NotApplicable,,RFMO,126439,WHB,Ind,Lan,,,,OTM_SPF_<55_0_0,Unknown,*HS-*HS,40<,,,1882386,1882386,NoDiff,429956,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,1,3,27.7.k.2,33D5,NotApplicable,,EU,126439,WHB,Ind,Lan,,,,OTM_SPF_<55_0_0,Unknown,*HS-*HS,40<,,,1829800,1829800,NoDiff,417945,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,2,4,27.3.a.20,44F7,NotApplicable,,COAST,127023,MAC,HuC,Lan,,,,OTB_SPF_>=55_0_0,Unknown,*HS-*HS,24-<40,,,8,8,NoDiff,11,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,2,4,27.4.a,44F6,NotApplicable,,COAST,127023,MAC,HuC,Lan,,,,OTB_SPF_>=55_0_0,Unknown,*HS-*HS,24-<40,,,124,124,NoDiff,178,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,2,4,27.6.a,44E0,NotApplicable,,EU,126439,WHB,Ind,Lan,,,,OTM_SPF_<55_0_0,Unknown,*HS-*HS,40<,,,4964498,4964498,NoDiff,1133941,2,,,
CL,Official,Saln,,Avgp,DK,NO,2019,2,5,27.4.a,44F4,NotApplicable,,COAST,127023,MAC,HuC,Lan,,,,OTB_SPF_<55_0_0,Unknown,*HS-*HS,24-<40,,,869,869,NoDiff,1247,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,2,5,27.4.a,44F4,NotApplicable,,COAST,127023,MAC,Ind,Lan,,,,OTB_SPF_<55_0_0,Unknown,*HS-*HS,40<,,,6550,6550,NoDiff,9400,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,2,5,27.4.a,44F5,NotApplicable,,COAST,127023,MAC,HuC,Lan,,,,OTB_SPF_>=55_0_0,Unknown,*HS-*HS,24-<40,,,6,6,NoDiff,9,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,2,5,27.4.a,46F1,NotApplicable,,COAST,127023,MAC,HuC,Lan,,,,PS_SPF_>=16_0_0,Unknown,*HS-*HS,40<,,,2820,2820,NoDiff,4047,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,2,6,27.4.a,45F4,NotApplicable,,COAST,127023,MAC,HuC,Lan,,,,PS_SPF_>=16_0_0,Unknown,*HS-*HS,40<,,,1404,1404,NoDiff,2015,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,2,6,27.4.a,46F1,NotApplicable,,COAST,127023,MAC,HuC,Lan,,,,PS_SPF_>=16_0_0,Unknown,*HS-*HS,40<,,,5903,5903,NoDiff,8471,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,2,6,27.4.a,47F0,NotApplicable,,EU,127023,MAC,HuC,Lan,,,,OTM_SPF_<55_0_0,Unknown,*HS-*HS,40<,,,9930,9930,NoDiff,14250,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,2,6,27.4.a,47F0,NotApplicable,,EU,127023,MAC,HuC,Lan,,,,PS_SPF_>=16_0_0,Unknown,*HS-*HS,40<,,,1141,1141,NoDiff,1637,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,2,6,27.4.a,47F2,NotApplicable,,COAST,127023,MAC,HuC,Lan,,,,PS_SPF_>=16_0_0,Unknown,*HS-*HS,40<,,,3545,3545,NoDiff,5087,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,2,6,27.4.a,48F0,NotApplicable,,EU,127023,MAC,HuC,Lan,,,,OTM_SPF_<55_0_0,Unknown,*HS-*HS,40<,,,10573,10573,NoDiff,15173,3,,,
CL,Official,Saln,,Avgp,DK,NO,2019,2,6,27.4.a,48F0,NotApplicable,,EU,127023,MAC,HuC,Lan,,,,PS_SPF_>=16_0_0,Unknown,*HS-*HS,40<,,,3594,3594,NoDiff,5158,3,,,
CL,Official,Saln,,Avgp,DK,NO,2019,2,6,27.4.a,48F1,NotApplicable,,EU,127023,MAC,HuC,Lan,,,,PS_SPF_0_0_0,Unknown,*HS-*HS,40<,,,720,720,NoDiff,1033,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,2,6,27.4.a,48F2,NotApplicable,,COAST,127023,MAC,HuC,Lan,,,,PS_SPF_>=16_0_0,Unknown,*HS-*HS,40<,,,15262,15262,NoDiff,21902,2,,,
CL,Official,Saln,,Avgp,DK,NO,2019,2,6,27.4.a,49F1,NotApplicable,,EU,127023,MAC,HuC,Lan,,,,OTM_SPF_<55_0_0,Unknown,*HS-*HS,40<,,,2051,2051,NoDiff,2943,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,2,6,27.4.a,49F1,NotApplicable,,EU,127023,MAC,HuC,Lan,,,,PS_SPF_>=16_0_0,Unknown,*HS-*HS,40<,,,483,483,NoDiff,693,2,,,
CL,Official,Saln,,Avgp,DK,NO,2019,2,6,27.4.a,49F2,NotApplicable,,COAST,127023,MAC,HuC,Lan,,,,OTM_SPF_<55_0_0,Unknown,*HS-*HS,40<,,,10252,10252,NoDiff,14712,2,,,
CL,Official,Saln,,Avgp,DK,NO,2019,2,6,27.4.a,49F2,NotApplicable,,COAST,127023,MAC,HuC,Lan,,,,PS_SPF_>=16_0_0,Unknown,*HS-*HS,40<,,,898,898,NoDiff,1289,2,,,
CL,Official,Saln,,Avgp,DK,NO,2019,2,6,27.4.a,50F0,NotApplicable,,EU,127023,MAC,HuC,Lan,,,,PS_SPF_>=16_0_0,Unknown,*HS-*HS,40<,,,2352,2352,NoDiff,3375,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,2,6,27.4.a,51F2,NotApplicable,,COAST,127023,MAC,HuC,Lan,,,,PS_SPF_>=16_0_0,Unknown,*HS-*HS,40<,,,9211,9211,NoDiff,13218,3,,,
CL,Official,Saln,,Avgp,DK,NO,2019,3,7,27.4.a,45F3,NotApplicable,,COAST,126439,WHB,Ind,Lan,,,,OTB_SPF_<55_0_0,Unknown,*HS-*HS,24-<40,,,55471,55471,NoDiff,12670,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,3,7,27.4.a,48E9,NotApplicable,,EU,127023,MAC,HuC,Lan,,,,OTM_SPF_<55_0_0,Unknown,*HS-*HS,40<,,,1122,1122,NoDiff,1610,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,3,7,27.4.a,50F2,NotApplicable,,COAST,127023,MAC,HuC,Lan,,,,PS_SPF_>=16_0_0,Unknown,*HS-*HS,40<,,,1514,1514,NoDiff,2173,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,3,9,27.4.a,47F3,NotApplicable,,COAST,126439,WHB,Ind,Lan,,,,OTB_SPF_<55_0_0,Unknown,*HS-*HS,24-<40,,,98749,98749,NoDiff,22555,2,,,
CL,Official,Saln,,Avgp,DK,NO,2019,3,9,27.4.a,47F3,NotApplicable,,COAST,127023,MAC,Ind,Lan,,,,OTB_SPF_<55_0_0,Unknown,*HS-*HS,24-<40,,,3634,3634,NoDiff,5215,2,,,
CL,Official,Saln,,Avgp,DK,NO,2019,3,9,27.4.b,39F5,NotApplicable,,EU,127023,MAC,Ind,Lan,,,,OTM_SPF_<55_0_0,Unknown,*HS-*HS,40<,,,800,800,NoDiff,1148,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,4,10,27.2.a.1,61F2,NotApplicable,,RFMO,126439,WHB,HuC,Lan,,,,PS_SPF_>=16_0_0,Unknown,*HS-*HS,40<,,,118,118,NoDiff,27,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,4,10,27.2.a.1,61F2,NotApplicable,,RFMO,127023,MAC,HuC,Lan,,,,PS_SPF_>=16_0_0,Unknown,*HS-*HS,40<,,,315,315,NoDiff,452,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,4,10,27.4.a,44F6,NotApplicable,,COAST,127023,MAC,HuC,Lan,,,,OTB_SPF_>=55_0_0,Unknown,*HS-*HS,24-<40,,,241,241,NoDiff,346,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,4,10,27.4.a,45F4,NotApplicable,,COAST,127023,MAC,HuC,Lan,,,,OTB_SPF_>=55_0_0,Unknown,*HS-*HS,24-<40,,,148,148,NoDiff,212,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,4,10,27.4.a,46F4,NotApplicable,,COAST,127023,MAC,HuC,Lan,,,,OTB_SPF_>=55_0_0,Unknown,*HS-*HS,24-<40,,,85,85,NoDiff,122,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,4,10,27.4.a,50F2,NotApplicable,,COAST,127023,MAC,HuC,Lan,,,,OTM_SPF_<55_0_0,Unknown,*HS-*HS,40<,,,19904,19904,NoDiff,28564,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,4,10,27.4.b,37F0,NotApplicable,,EU,127023,MAC,HuC,Lan,,,,OTM_SPF_<55_0_0,Unknown,*HS-*HS,40<,,,1424,1424,NoDiff,2044,2,,,
CL,Official,Saln,,Avgp,DK,NO,2019,4,10,27.4.b,43F7,NotApplicable,,EU,127023,MAC,HuC,Lan,,,,OTB_SPF_>=55_0_0,Unknown,*HS-*HS,24-<40,,,211,211,NoDiff,303,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,4,11,27.3.a.20,44F7,NotApplicable,,COAST,127023,MAC,HuC,Lan,,,,OTB_SPF_>=55_0_0,Unknown,*HS-*HS,24-<40,,,13,13,NoDiff,19,1,,,
CL,Official,Saln,,Avgp,DK,NO,2019,4,11,27.4.a,44F5,NotApplicable,,COAST,127023,MAC,HuC,Lan,,,,OTB_SPF_>=55_0_0,Unknown,*HS-*HS,24-<40,,,30,30,NoDiff,43,1,,,
